eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,mainCameraCoor_x,mainCameraCoor_y,mainCameraCoor_z,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointOrientation_x,gazePointOrientation_y,gazePointOrientation_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_virtual_1_xPos,GameObject_virtual_1_yPos,GameObject_virtual_1_zPos,GameObject_virtual_1_xRot,GameObject_virtual_1_yRot,GameObject_virtual_1_zRot,GameObject_virtual_1_xScale,GameObject_virtual_1_yScale,GameObject_virtual_1_zScale,info
1646641541018,485821.2757,1646641541060,True,True,-0.84417,1.59092,0.93818,-0.85407,1.59136,0.94762,-0.00308,0.14208,0.98985,0.02356,0.01783,-0.00265,True,-0.85729,1.73976,1.98158,Video_Image,0.59199,0.44728,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,784.63250,642.18540,1.04893,740.90550,637.92710,1.04939,763.46830,642.01740,1.04905,1166.77100,778.77200,0.99857,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541052,485854.6095,1646641541091,True,True,-0.84425,1.59112,0.93819,-0.85481,1.59115,0.94750,-0.00202,0.14221,0.98984,0.02222,0.01782,-0.00265,True,-0.85692,1.73972,1.98158,Video_Image,0.59379,0.44705,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,785.41170,646.71780,1.04862,741.67050,642.43430,1.04908,764.25290,646.52820,1.04874,1167.50400,783.24220,0.99825,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541085,485887.9434,1646641541136,True,True,-0.84446,1.59101,0.93788,-0.85539,1.59095,0.94737,-0.00227,0.14258,0.98978,0.02213,0.01744,-0.00279,True,-0.85776,1.73992,1.98158,Video_Image,0.58972,0.44805,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,782.99400,647.53850,1.04897,739.28760,643.26140,1.04943,761.81380,647.35070,1.04908,1165.07500,784.05930,0.99859,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541118,485921.2772,1646641541136,True,True,-0.84446,1.59101,0.93788,-0.85594,1.59077,0.94727,-0.00164,0.14344,0.98966,0.02213,0.01744,-0.00279,True,-0.85765,1.74068,1.98158,Video_Image,0.59027,0.45171,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,783.19090,648.86650,1.04900,739.49270,644.58280,1.04946,762.01780,648.67270,1.04911,1165.26400,785.37770,0.99862,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541152,485954.6110,1646641541178,True,True,-0.84472,1.59105,0.93792,-0.85638,1.59062,0.94713,-0.00142,0.14382,0.98960,0.02205,0.01722,-0.00299,True,-0.85786,1.74096,1.98158,Video_Image,0.58925,0.45302,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,782.57070,649.57170,1.04896,738.87040,645.28660,1.04943,761.38680,649.37620,1.04908,1164.63000,786.06790,0.99858,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541185,485987.9450,1646641541200,True,True,-0.84498,1.59089,0.93784,-0.85664,1.59056,0.94702,-0.00122,0.14495,0.98944,0.02186,0.01729,-0.00317,True,-0.85792,1.74211,1.98158,Video_Image,0.58900,0.45858,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,783.26560,652.54800,1.04905,739.58590,648.24770,1.04951,762.10350,652.33940,1.04916,1165.31100,789.02700,0.99866,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541218,486021.2788,1646641541264,True,True,-0.84566,1.59108,0.93794,-0.85693,1.59048,0.94696,-0.00171,0.14630,0.98924,0.02243,0.01822,-0.00364,True,-0.85872,1.74349,1.98158,Video_Image,0.58512,0.46521,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,786.61610,652.52250,1.04907,742.94370,648.21180,1.04953,765.51130,652.30840,1.04919,1168.69300,789.03340,0.99868,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541252,486054.6126,1646641541268,True,True,-0.84566,1.59108,0.93794,-0.85732,1.59043,0.94690,-0.00226,0.14694,0.98914,0.02243,0.01822,-0.00364,True,-0.85968,1.74414,1.98158,Video_Image,0.58051,0.46831,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,784.96770,653.64910,1.04913,741.30330,649.33870,1.04960,763.84050,653.43310,1.04925,1167.02300,790.13810,0.99874,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541285,486087.9465,1646641541299,True,True,-0.84595,1.59052,0.93789,-0.85776,1.59035,0.94684,-0.00237,0.14732,0.98909,0.02154,0.01892,-0.00450,True,-0.86024,1.74447,1.98158,Video_Image,0.57781,0.46994,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,787.43540,658.51100,1.04901,743.77950,654.17040,1.04946,766.35210,658.27040,1.04912,1169.46600,794.96440,0.99859,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541318,486121.2803,1646641541335,True,True,-0.84615,1.59106,0.93800,-0.85790,1.59035,0.94684,-0.00286,0.14737,0.98908,0.02172,0.01954,-0.00460,True,-0.86090,1.74452,1.98158,Video_Image,0.57466,0.47015,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,788.94550,657.00010,1.04891,745.27540,652.66150,1.04935,767.87920,656.76350,1.04901,1170.99700,793.47490,0.99849,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541352,486154.6142,1646641541379,True,True,-0.84647,1.59064,0.93804,-0.85840,1.59029,0.94685,-0.00285,0.14679,0.98917,0.02040,0.01934,-0.00480,True,-0.86138,1.74384,1.98158,Video_Image,0.57233,0.46687,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,788.04030,661.44880,1.04858,744.35220,657.09090,1.04903,766.95050,661.19440,1.04869,1170.03000,797.84720,0.99815,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541385,486187.9481,1646641541393,True,True,-0.84681,1.59098,0.93797,-0.85822,1.59032,0.94685,-0.00280,0.14671,0.98918,0.02016,0.01948,-0.00542,True,-0.86115,1.74378,1.98158,Video_Image,0.57342,0.46662,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,789.78420,661.63810,1.04856,746.09620,657.27390,1.04900,768.72250,661.38040,1.04866,1171.78700,798.04860,0.99812,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541418,486221.2819,1646641541458,True,True,-0.84757,1.59078,0.93811,-0.85851,1.59031,0.94690,-0.00240,0.14701,0.98913,0.02120,0.02014,-0.00563,True,-0.86102,1.74408,1.98158,Video_Image,0.57407,0.46806,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,793.79540,658.66030,1.04860,750.10660,654.29790,1.04902,772.79750,658.40880,1.04869,1175.86100,795.13960,0.99816,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541452,486254.6157,1646641541489,True,True,-0.84799,1.59078,0.93810,-0.85858,1.59031,0.94690,-0.00265,0.14743,0.98907,0.02141,0.02102,-0.00580,True,-0.86135,1.74454,1.98158,Video_Image,0.57247,0.47024,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,797.20320,658.67070,1.04862,753.52120,654.29850,1.04902,776.26340,658.41410,1.04870,1179.29900,795.18290,0.99816,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541485,486287.9496,1646641541533,True,True,-0.84834,1.59073,0.93799,-0.85895,1.59029,0.94688,-0.00207,0.14743,0.98907,0.02099,0.02156,-0.00710,True,-0.86112,1.74452,1.98158,Video_Image,0.57360,0.47018,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,800.77530,660.20970,1.04858,757.10060,655.81930,1.04897,779.89700,659.94050,1.04866,1182.89000,796.73550,0.99811,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541518,486321.2834,1646641541577,True,True,-0.84856,1.59100,0.93820,-0.85905,1.59030,0.94690,-0.00693,0.15054,0.98858,0.02151,0.02210,-0.00629,True,-0.86630,1.74786,1.98158,Video_Image,0.54867,0.48623,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,793.81650,663.74840,1.04879,750.16620,659.36400,1.04921,772.83870,663.47600,1.04889,1175.84900,800.19190,0.99834,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541552,486354.6172,1646641541600,True,True,-0.84895,1.59082,0.93827,-0.85943,1.59035,0.94692,-0.01032,0.15276,0.98821,0.02189,0.02252,-0.00701,True,-0.87023,1.75029,1.98158,Video_Image,0.52975,0.49790,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,789.62330,666.91990,1.04904,746.00340,662.53530,1.04948,768.59340,666.64100,1.04914,1171.60400,803.31180,0.99859,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541585,486387.9511,1646641541600,True,True,-0.84895,1.59082,0.93827,-0.85937,1.59036,0.94691,-0.01227,0.15364,0.98805,0.02189,0.02252,-0.00701,True,-0.87223,1.75124,1.98158,Video_Image,0.52017,0.50249,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,786.21150,668.61110,1.04916,742.60580,664.22960,1.04962,765.13390,668.33060,1.04927,1168.15400,804.96420,0.99872,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541618,486421.2850,1646641541632,True,True,-0.84910,1.59099,0.93822,-0.85950,1.59041,0.94691,-0.01353,0.15396,0.98799,0.02135,0.02297,-0.00682,True,-0.87367,1.75165,1.98158,Video_Image,0.51321,0.50445,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,785.52280,671.03220,1.04913,741.92240,666.64140,1.04959,764.43680,670.74240,1.04925,1167.43800,807.35310,0.99869,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541652,486454.6188,1646641541664,True,True,-0.84923,1.59087,0.93826,-0.85962,1.59047,0.94695,-0.01310,0.15406,0.98798,0.02201,0.02289,-0.00732,True,-0.87334,1.75180,1.98158,Video_Image,0.51482,0.50517,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,786.24360,669.05150,1.04923,742.64750,664.66790,1.04969,765.17150,668.76920,1.04935,1168.18700,805.40600,0.99879,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541685,486487.9527,1646641541696,True,True,-0.84919,1.59039,0.93829,-0.85931,1.59015,0.94686,-0.01338,0.15383,0.98801,0.02169,0.02307,-0.00779,True,-0.87332,1.75125,1.98158,Video_Image,0.51489,0.50254,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,787.08970,670.12650,1.04913,743.48740,665.73530,1.04958,766.02830,669.83860,1.04924,1169.02500,806.47030,0.99868,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541718,486521.2865,1646641541732,True,True,-0.84926,1.59042,0.93835,-0.85957,1.59010,0.94689,-0.01337,0.15435,0.98793,0.02174,0.02361,-0.00787,True,-0.87357,1.75176,1.98158,Video_Image,0.51370,0.50496,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,788.78140,670.78300,1.04907,745.17850,666.38390,1.04952,767.74660,670.48960,1.04918,1170.72400,807.13150,0.99862,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541752,486554.6204,1646641541779,True,True,-0.84912,1.59033,0.93826,-0.85957,1.59001,0.94693,-0.01440,0.15395,0.98797,0.02066,0.02403,-0.00747,True,-0.87465,1.75124,1.98158,Video_Image,0.50851,0.50247,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,788.01110,674.07230,1.04893,744.40480,669.65870,1.04938,766.96230,673.76530,1.04904,1169.91300,810.37020,0.99847,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541785,486587.9543,1646641541826,True,True,-0.84866,1.59012,0.93838,-0.85932,1.58998,0.94698,-0.01465,0.15440,0.98790,0.02109,0.02320,-0.00742,True,-0.87466,1.75167,1.98158,Video_Image,0.50844,0.50455,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,784.18230,673.61540,1.04899,740.57540,669.21590,1.04947,763.07170,673.31630,1.04911,1166.05700,809.88760,0.99855,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541818,486621.2881,1646641541869,True,True,-0.84816,1.59053,0.93856,-0.85896,1.58996,0.94703,-0.01378,0.15475,0.98786,0.02197,0.02168,-0.00683,True,-0.87338,1.75203,1.98158,Video_Image,0.51459,0.50626,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,779.74130,670.28860,1.04905,736.12220,665.91710,1.04954,758.55320,670.00980,1.04918,1161.60700,806.55730,0.99863,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541852,486654.6219,1646641541869,True,True,-0.84816,1.59053,0.93856,-0.85867,1.58996,0.94709,-0.01341,0.15537,0.98777,0.02197,0.02168,-0.00683,True,-0.87272,1.75268,1.98158,Video_Image,0.51780,0.50941,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,780.90180,671.42140,1.04905,737.28850,667.04140,1.04953,759.73520,671.13620,1.04918,1162.76800,807.68990,0.99862,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541885,486687.9558,1646641541930,True,True,-0.84725,1.59040,0.93861,-0.85850,1.59000,0.94714,-0.01216,0.15540,0.98778,0.02123,0.01810,-0.00468,True,-0.87123,1.75274,1.98158,Video_Image,0.52497,0.50968,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,767.98320,674.54860,1.04892,724.35220,670.19070,1.04947,746.59990,674.26860,1.04908,1149.70300,810.65770,0.99853,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541918,486721.2896,1646641541972,True,True,-0.84681,1.59053,0.93862,-0.85833,1.59006,0.94723,-0.00990,0.15522,0.98783,0.02236,0.01612,-0.00352,True,-0.86870,1.75259,1.98158,Video_Image,0.53713,0.50899,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,763.89650,669.84810,1.04914,720.26620,665.52510,1.04970,742.44820,669.59420,1.04931,1145.63200,805.98310,0.99878,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541952,486754.6234,1646641541972,True,True,-0.84681,1.59053,0.93862,-0.85790,1.59011,0.94731,-0.00902,0.15557,0.98779,0.02236,0.01612,-0.00352,True,-0.86735,1.75300,1.98158,Video_Image,0.54364,0.51094,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,766.22800,670.55230,1.04912,722.60100,666.21910,1.04967,744.81880,670.29210,1.04928,1147.97700,806.70010,0.99875,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641541985,486787.9574,1646641542016,True,True,-0.84549,1.59033,0.93905,-0.85743,1.59017,0.94748,-0.00816,0.15586,0.98775,0.02183,0.01242,-0.00205,True,-0.86597,1.75335,1.98158,Video_Image,0.55026,0.51262,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,752.29600,673.56540,1.04864,708.61550,669.25480,1.04926,730.63570,673.31060,1.04883,1133.87400,809.52000,0.99831,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542018,486821.2912,1646641542064,True,True,-0.84359,1.59026,0.93937,-0.85712,1.59015,0.94759,-0.00748,0.15595,0.98774,0.02095,0.00592,-0.00171,True,-0.86495,1.75340,1.98158,Video_Image,0.55514,0.51285,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,727.21470,677.17760,1.04805,683.46470,672.91710,1.04879,705.11580,676.94080,1.04830,1108.51600,812.82140,0.99781,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542052,486854.6250,1646641542064,True,True,-0.84359,1.59026,0.93937,-0.85627,1.59018,0.94778,-0.00640,0.15508,0.98788,0.02095,0.00592,-0.00171,True,-0.86296,1.75247,1.98158,Video_Image,0.56472,0.50839,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,730.64280,675.55380,1.04800,686.88410,671.29100,1.04872,708.59450,675.31910,1.04824,1111.98400,811.24150,0.99774,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542085,486887.9589,1646641542137,True,True,-0.84139,1.59060,0.93928,-0.85485,1.59025,0.94805,-0.00115,0.15559,0.98782,0.02194,-0.00678,0.00330,True,-0.85605,1.75304,1.98158,Video_Image,0.59796,0.51116,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,690.61570,671.95000,1.04778,646.79550,667.81850,1.04869,667.89320,671.78720,1.04812,1071.64200,807.29120,0.99768,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542118,486921.2928,1646641542137,True,True,-0.84139,1.59060,0.93928,-0.85508,1.59026,0.94820,-0.00232,0.15572,0.98780,0.02194,-0.00678,0.00330,True,-0.85750,1.75317,1.98158,Video_Image,0.59100,0.51175,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,688.12410,672.14830,1.04776,644.30150,668.02290,1.04868,665.36040,671.98820,1.04810,1069.12700,807.46330,0.99767,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542152,486954.6266,1646641542177,True,True,-0.84006,1.59077,0.93926,-0.85325,1.59037,0.94844,0.00166,0.15457,0.98798,0.02126,-0.01309,0.00658,True,-0.85151,1.75200,1.98158,Video_Image,0.61982,0.50616,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,671.86640,672.06770,1.04716,627.97700,667.98580,1.04816,648.80730,671.92910,1.04755,1052.70500,807.19060,0.99714,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542185,486987.9605,1646641542195,True,True,-0.83836,1.59113,0.93950,-0.85264,1.59046,0.94861,-0.00275,0.15491,0.98793,0.02323,-0.02161,0.00890,True,-0.85552,1.75243,1.98158,Video_Image,0.60052,0.50820,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,630.27230,664.38950,1.04618,586.24940,660.46100,1.04737,606.47720,664.34260,1.04666,1010.79100,799.13790,0.99633,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542218,487021.2943,1646641542257,True,True,-0.83406,1.59134,0.93986,-0.84932,1.59078,0.94887,0.01059,0.16068,0.98695,0.02634,-0.04742,0.01008,True,-0.83824,1.75891,1.98158,Video_Image,0.68366,0.53940,-0.86292,-0.98037,1.64677,1.98840,0.00000,0.00000,0.00000,0.20790,0.20790,0.00790,558.69340,663.81400,1.04320,514.39110,660.07570,1.04472,533.60640,663.86200,1.04384,938.49360,797.69040,0.99361,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542252,487054.6281,1646641542289,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641542285,487087.9620,1646641542336,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
