"eyeDataTimestamp";"eyeDataRelativeTimestamp";"frameTimestamp";"isCalibrationValid";"gazeHasValue";"mainCameraCoor_x";"mainCameraCoor_y";"mainCameraCoor_z";"gazeOrigin_x";"gazeOrigin_y";"gazeOrigin_z";"gazeDirection_x";"gazeDirection_y";"gazeDirection_z";"gazePointOrientation_x";"gazePointOrientation_y";"gazePointOrientation_z";"gazePointHit";"gazePoint_x";"gazePoint_y";"gazePoint_z";"gazePoint_target_name";"gazePoint_target_x";"gazePoint_target_y";"gazePoint_target_z";"gazePoint_target_pos_x";"gazePoint_target_pos_y";"gazePoint_target_pos_z";"gazePoint_target_rot_x";"gazePoint_target_rot_y";"gazePoint_target_rot_z";"gazePoint_target_scale_x";"gazePoint_target_scale_y";"gazePoint_target_scale_z";"gazePointLeftScreen_x";"gazePointLeftScreen_y";"gazePointLeftScreen_z";"gazePointRightScreen_x";"gazePointRightScreen_y";"gazePointRightScreen_z";"gazePointMonoScreen_x";"gazePointMonoScreen_y";"gazePointMonoScreen_z";"GazePointWebcam_x";"GazePointWebcam_y";"GazePointWebcam_z";"gazePointAOIHit";"gazePointAOI_x";"gazePointAOI_y";"gazePointAOI_z";"gazePointAOI_name";"gazePointAOI_target_x";"gazePointAOI_target_y";"gazePointAOI_target_z";"gazePointAOI_target_pos_x";"gazePointAOI_target_pos_y";"gazePointAOI_target_pos_z";"gazePointAOI_target_rot_x";"gazePointAOI_target_rot_y";"gazePointAOI_target_rot_z";"gazePointAOI_target_scale_x";"gazePointAOI_target_scale_y";"gazePointAOI_target_scale_z";"GazePointAOIWebcam_x";"GazePointAOIWebcam_y";"GazePointAOIWebcam_z";"GameObject_virtual_1_xPos";"GameObject_virtual_1_yPos";"GameObject_virtual_1_zPos";"GameObject_virtual_1_xRot";"GameObject_virtual_1_yRot";"GameObject_virtual_1_zRot";"GameObject_virtual_1_xScale";"GameObject_virtual_1_yScale";"GameObject_virtual_1_zScale";"info";"velocity";"modified";"classification";"eventIndex";"eventType";"eventDuration";"fixation_x";"fixation_y";"fixation_z"
1646641471917;416720,2056;1646641471967;"True";TRUE;5,77098;1,59983;1,19122;5,7819;1,60115;1,1946;0,751;0,19933;-0,6295;0,10945;-0,86914;-0,02416;"True";6,48326;1,7873;0,60671;"SpatialMesh - 1052";-0,35445;0,47736;-0,25275;6,45464;1,5352;0,01256;89,83449;114,5232;75,10361;1;1;1;934,9393;601,5709;0,93325;878,6644;596,847;0,93273;909,8354;601,2401;0,93287;1313,506;730,0726;0,88239;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;7,26488168338898;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641471951;416753,5395;1646641471967;"True";TRUE;5,77098;1,59983;1,19122;5,78336;1,60132;1,19504;0,75064;0,20327;-0,62867;0,10945;-0,86914;-0,02416;"True";6,48294;1,79076;0,60913;"SpatialMesh - 1052";-0,35623;0,47903;-0,25622;6,45464;1,5352;0,01256;89,83449;114,5232;75,10361;1;1;1;930,4615;608,2187;0,93219;874,0612;603,4767;0,93169;905,2228;607,866;0,93182;1308,844;736,5524;0,88133;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;7,55305645696654;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641471984;416786,8734;1646641472021;"True";TRUE;5,77323;1,59927;1,19168;5,78469;1,60168;1,19545;0,7523;0,20558;-0,62593;0,10608;-0,86539;-0,02517;"True";6,48262;1,7924;0,61475;"SpatialMesh - 1052";-0,35998;0,4832;-0,25787;6,45456;1,53519;0,01257;89,83331;114,5396;75,11961;1;1;1;956,8026;618,2699;0,92578;899,686;613,3592;0,92518;931,6246;617,8134;0,92535;1335,19;746,1717;0,87481;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;8,78909586343243;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472017;416820,2072;1646641472051;"True";TRUE;5,77385;1,59975;1,19148;5,78541;1,6019;1,19529;0,74574;0,2115;-0,63178;0,10302;-0,86457;-0,02318;"True";6,48237;1,79956;0,60483;"SpatialMesh - 1052";-0,35394;0,47533;-0,26501;6,45467;1,5352;0,01255;89,83449;114,5199;75,10091;1;1;1;978,7088;643,9756;0,93003;922,3077;638,944;0,92934;954,2473;643,4102;0,92956;1357,491;772,4222;0,87893;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;17,7889884648541;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472051;416853,541;1646641472096;"True";TRUE;5,77404;1,59968;1,19144;5,78589;1,60204;1,19481;0,73863;0,21918;-0,63748;0,09889;-0,865;-0,02142;"True";6,48198;1,80859;0,59404;"SpatialMesh - 1052";-0,34745;0,46671;-0,27402;6,45478;1,53521;0,01253;89,82983;114,5052;75,08714;1;1;1;992,9146;673,7692;0,93573;937,4066;668,6429;0,93497;969,1337;673,1006;0,93523;1371,996;802,8058;0,8845;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;20,5515722281779;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472084;416886,875;1646641472096;"True";TRUE;5,77404;1,59968;1,19144;5,78617;1,60206;1,19423;0,73317;0,22441;-0,64195;0,09889;-0,865;-0,02142;"True";6,48167;1,81494;0,58527;"SpatialMesh - 1052";-0,34211;0,45974;-0,28035;6,45478;1,53521;0,01253;89,82983;114,5052;75,08714;1;1;1;1004,069;685,965;0,94087;949,3;680,8076;0,94006;980,8422;685,2583;0,94034;1383,498;815,5467;0,88956;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;15,347151724834;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472117;416920,2088;1646641472131;"True";TRUE;5,77448;1,59968;1,19138;5,78663;1,60208;1,19406;0,72844;0,22846;-0,6459;0,09539;-0,86571;-0,02198;"True";6,48152;1,82001;0,5779;"SpatialMesh - 1052";-0,33762;0,45392;-0,28541;6,45488;1,53523;0,01251;89,83331;114,4871;75,06998;1;1;1;1012,743;698,3732;0,94476;958,543;693,1818;0,94391;989,9428;697,6263;0,94421;1392,407;828,3522;0,89339;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;12,3347856392086;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472151;416953,5427;1646641472191;"True";TRUE;5,77477;1,59998;1,19183;5,78736;1,60202;1,19403;0,72484;0,22944;-0,64959;0,08793;-0,86665;-0,02109;"True";6,48168;1,82181;0,57179;"SpatialMesh - 1052";-0,33378;0,44923;-0,28717;6,45507;1,53525;0,01245;89,83331;114,4634;75,04717;1;1;1;1023,014;714,2731;0,94734;969,2333;709,0222;0,94644;1000,594;713,4664;0,94677;1402,848;844,527;0,89589;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;8,13598774490041;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472184;416986,8766;1646641472230;"True";TRUE;5,77511;1,59955;1,19198;5,78796;1,60197;1,1943;0,72194;0,231;-0,65227;0,08811;-0,86615;-0,02166;"True";6,48123;1,82379;0,56793;"SpatialMesh - 1052";-0,33132;0,44613;-0,2892;6,45467;1,5352;0,01255;89,83331;114,5154;75,09607;1;1;1;1032,726;717,1738;0,9489;979,1873;711,9016;0,94796;1010,588;716,3516;0,94831;1412,773;847,6505;0,89741;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;6,2172301472395;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472217;417020,2104;1646641472261;"True";TRUE;5,77599;1,59941;1,19244;5,78775;1,60175;1,19336;0,72105;0,23364;-0,6523;0,08938;-0,86508;-0,02257;"True";6,48071;1,82629;0,56647;"SpatialMesh - 1052";-0,33044;0,44481;-0,29175;6,45428;1,53515;0,01266;89,83568;114,5722;75,14941;1;1;1;1043,361;718,6251;0,94878;989,8539;713,3177;0,9478;1021,406;717,7827;0,94817;1423,563;849,1854;0,89725;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;4,83911627937848;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472251;417053,5442;1646641472261;"True";TRUE;5,77599;1,59941;1,19244;5,78775;1,60162;1,19289;0,71944;0,2366;-0,65302;0,08938;-0,86508;-0,02257;"True";6,48051;1,82944;0,56409;"SpatialMesh - 1052";-0,32907;0,44284;-0,2949;6,45428;1,53515;0,01266;89,83568;114,5722;75,14941;1;1;1;1046,076;724,5515;0,95025;992,7846;719,2302;0,94925;1024,275;723,6911;0,94963;1426,345;855,2469;0,89869;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;5,92831161682224;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472284;417086,8782;1646641472334;"True";TRUE;5,77809;1,59813;1,19264;5,78847;1,60134;1,19312;0,72653;0,24203;-0,6431;0,08734;-0,86388;-0,02309;"True";6,48066;1,83194;0,58041;"SpatialMesh - 1052";-0,33998;0,4553;-0,29731;6,45502;1,53525;0,01243;89,83449;114,4895;75,07329;1;1;1;1035,434;735,5048;0,93975;980,8195;730,0949;0,93882;1012,792;734,5786;0,93916;1414,948;865,1317;0,88822;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;23,7525127238948;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472317;417120,212;1646641472381;"True";TRUE;5,77923;1,59867;1,19256;5,78917;1,60108;1,19334;0,73174;0,24642;-0,63548;0,0849;-0,86343;-0,0228;"True";6,47991;1,8337;0,59346;"SpatialMesh - 1052";-0,3485;0,46503;-0,29915;6,45464;1,5352;0,01255;89,83098;114,5224;75,10283;1;1;1;1024,154;744,5938;0,93078;968,3757;739,1121;0,92992;1000,738;743,6135;0,93023;1402,964;873,2809;0,87929;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;18,3395057048686;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472351;417153,5458;1646641472382;"True";TRUE;5,77923;1,59867;1,19256;5,79007;1,60082;1,19336;0,7353;0,24872;-0,63046;0,0849;-0,86343;-0,0228;"True";6,4797;1,8341;0,60206;"SpatialMesh - 1052";-0,35413;0,47154;-0,29955;6,45464;1,5352;0,01255;89,83098;114,5224;75,10283;1;1;1;1011,449;746,0092;0,92627;955,0394;740,5181;0,92547;987,5092;745,021;0,92575;1389,797;874,1596;0,87483;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;12,108879427867;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472384;417186,8797;1646641472399;"True";TRUE;5,78028;1,59919;1,19235;5,79073;1,60077;1,19358;0,73737;0,25097;-0,62715;0,08368;-0,86312;-0,02222;"True";6,47918;1,83509;0,60803;"SpatialMesh - 1052";-0,35796;0,47593;-0,30061;6,45427;1,53514;0,01269;89,83214;114,5543;75,13129;1;1;1;1007,449;752,3467;0,92132;950,3989;746,804;0,92054;983,1208;751,32;0,92081;1385,426;879,9889;0,86988;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;8,56858207982968;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472417;417220,2135;1646641472464;"True";TRUE;5,78284;1,6004;1,19188;5,79208;1,60091;1,19424;0,7381;0,25147;-0,62608;0,08125;-0,86376;-0,02034;"True";6,47973;1,83519;0,61096;"SpatialMesh - 1052";-0,36006;0,47837;-0,30061;6,45496;1,53525;0,0124;89,83214;114,526;75,11034;1;1;1;1002,509;761,438;0,91719;944,9176;755,8431;0,91644;977,827;760,3683;0,9167;1380,104;888,6376;0,86575;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;4,84887383385478;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472451;417253,5474;1646641472464;"True";TRUE;5,78284;1,6004;1,19188;5,79321;1,60112;1,19433;0,73905;0,2512;-0,62507;0,08125;-0,86376;-0,02034;"True";6,47971;1,83446;0,6137;"SpatialMesh - 1052";-0,36182;0,48048;-0,29988;6,45496;1,53525;0,0124;89,83214;114,526;75,11034;1;1;1;998,5541;760,2288;0,91569;940,7433;754,6356;0,91496;973,6968;759,1617;0,9152;1376,007;887,2523;0,86427;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;3,86886002179103;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472484;417286,8813;1646641472496;"True";TRUE;5,78413;1,59988;1,19168;5,79444;1,60137;1,19435;0,73931;0,25103;-0,62483;0,08069;-0,86383;-0,02068;"True";6,47941;1,83395;0,61545;"SpatialMesh - 1052";-0,36283;0,48171;-0,29943;6,45462;1,5352;0,01256;89,83214;114,5292;75,10982;1;1;1;997,7968;760,9613;0,91335;939,6752;755,3478;0,91263;972,7688;759,8817;0,91287;1375,106;887,7568;0,86194;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,13586984017337;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472517;417320,2152;1646641472531;"True";TRUE;5,78545;1,59908;1,19156;5,79579;1,60146;1,19453;0,73916;0,24987;-0,62547;0,07905;-0,86398;-0,01726;"True";6,4792;1,83248;0,61623;"SpatialMesh - 1052";-0,36315;0,48225;-0,29801;6,45427;1,53514;0,01273;89,83331;114,5374;75,11381;1;1;1;998,0035;775,0544;0,91044;939,5356;769,368;0,90972;972,8024;773,9114;0,90996;1375,045;901,5642;0,859;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,48626457834041;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472551;417353,549;1646641472591;"True";TRUE;5,78809;1,59829;1,19158;5,79799;1,60127;1,19504;0,73976;0,24809;-0,62547;0,07562;-0,86466;-0,01563;"True";6,47991;1,82996;0,61847;"SpatialMesh - 1052";-0,36468;0,48434;-0,29539;6,4549;1,53525;0,01237;89,83214;114,5473;75,13128;1;1;1;995,7966;783,4557;0,90675;936,8516;777,715;0,90605;970,3205;782,2697;0,90628;1372,536;909,594;0,85531;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;5,77366547389556;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472584;417386,8829;1646641472632;"True";TRUE;5,78908;1,59738;1,19078;5,79936;1,601;1,19507;0,73964;0,24934;-0,62512;0,07093;-0,86508;-0,01545;"True";6,47957;1,83031;0,62018;"SpatialMesh - 1052";-0,3657;0,48548;-0,29579;6,45459;1,53519;0,01256;89,83449;114,5411;75,12128;1;1;1;995,3782;794,3984;0,90372;936,0563;788,5957;0,90303;969,7014;793,1601;0,90325;1371,856;920,2432;0,85226;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;2,39141190741319;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472617;417420,2167;1646641472671;"True";TRUE;5,79013;1,59745;1,19033;5,80063;1,60061;1,19496;0,73767;0,24917;-0,6275;0,06714;-0,86564;-0,01281;"True";6,47938;1,82988;0,61758;"SpatialMesh - 1052";-0,36386;0,48338;-0,29541;6,45428;1,53514;0,01276;89,83331;114,535;75,11133;1;1;1;999,4651;808,6022;0,90255;940,0411;802,731;0,90185;973,8024;807,3024;0,90208;1375,843;934,3726;0,85104;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;4,21048679459283;FALSE;"fixation";275;"fixation";1066,68359999999;6,48159419354839;1,81152774193548;0,594196774193548
1646641472651;417453,5506;1646641472671;"True";TRUE;5,79013;1,59745;1,19033;5,80021;1,5991;1,19306;0,73759;0,10045;-0,66774;0,06714;-0,86564;-0,01281;"True";6,48789;1,69276;0,57051;"SpatialMesh - 1052";-0,32778;0,45231;-0,15822;6,45428;1,53514;0,01276;89,83331;114,535;75,11133;1;1;1;1092,224;532,1062;0,92181;1034,781;526,9838;0,92061;1069,063;531,7087;0,92109;1473,448;661,0264;0,87061;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;268,816812766305;FALSE;"saccade";276;"saccade";66,6677999999956;NA;NA;NA
1646641472684;417486,8845;1646641472730;"True";FALSE;NA;NA;NA;5,80329500462743;1,59827499876252;1,19564500387744;0,741835006367398;0,0337348999291046;-0,666389997975032;NA;NA;NA;NA;6,49148000538491;1,62988490568901;0,577430010379834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";277;"gap";100,001499999955;NA;NA;NA
1646641472717;417520,2183;1646641472771;"True";TRUE;5,79694;1,59348;1,19206;5,80638;1,59745;1,19823;0,74608;-0,03298;-0,66504;0,04189;-0,85873;-0,00036;"True";6,49507;1,56701;0,58435;"SpatialMesh - 1052";-0,33169;0,46748;-0,03241;6,45454;1,53519;0,01256;89,83331;114,5484;75,12852;1;1;1;1157,454;363,8127;0,90273;1097,139;358,7148;0,90125;1133,892;363,7446;0,90187;1540,302;491,4869;0,85173;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";277;"gap";100,001499999955;NA;NA;NA
1646641472751;417553,5521;1646641472792;"True";TRUE;5,79968;1,59138;1,19396;5,80723;1,5959;1,19568;0,75537;-0,04618;-0,65367;0,03034;-0,85114;0,00879;"True";6,49569;1,55381;0,59991;"SpatialMesh - 1052";-0,34079;0,47987;-0,01929;6,45425;1,53513;0,01279;89,83214;114,5309;75,10692;1;1;1;1196,685;387,2281;0,88924;1134,761;381,7947;0,88763;1172,938;386,9464;0,88831;1579,55;513,5284;0,83808;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;34,1237263670346;FALSE;"fixation";278;"fixation";100,001600000018;6,49576;1,55423;0,603665
1646641472784;417586,8861;1646641472830;"True";TRUE;5,80261;1,58807;1,19585;5,8064;1,59515;1,19279;0,76154;-0,04474;-0,64658;0,01394;-0,83957;0,02363;"True";6,49583;1,55465;0,60742;"SpatialMesh - 1052";-0,34576;0,48579;-0,02008;6,45451;1,53519;0,01256;89,83214;114,5549;75,13473;1;1;1;1273,104;469,6359;0,87521;1209,882;463,6012;0,87335;1249,931;468,8965;0,87416;1656,439;594,8409;0,82366;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;11,0464205269022;FALSE;"fixation";278;"fixation";100,001600000018;6,49576;1,55423;0,603665
1646641472817;417620,2199;1646641472863;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641472851;417653,5538;1646641472895;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641472884;417686,8877;1646641472895;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641472917;417720,2215;1646641472975;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641472951;417753,5553;1646641472975;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641472984;417786,8893;1646641473032;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641473017;417820,2231;1646641473061;"True";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641473051;417853,5569;1646641473092;"True";TRUE;5,81761;1,56487;1,21568;5,82068;1,57328;1,19616;0,94623;-0,32341;-0,00706;-0,11194;-0,72507;0,10679;"True";6,52345;1,33308;1,19091;"SpatialMesh - 1052";-0,69553;0,95396;0,20135;6,4545;1,53554;0,01252;89,85735;115,2078;75,78748;1;1;1;686,3336;456,4871;0,74246;597,3871;451,0343;0,74302;640,6329;456,0328;0,74262;1044,953;557,0407;0,6928;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641473084;417886,8908;1646641473122;"True";FALSE;NA;NA;NA;5,82229;1,569835;1,200575;0,94622;-0,323065;-0,015119999999993;NA;NA;NA;NA;6,52349;1,330425;1,18938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;"gap";279;"gap";566,675600000017;NA;NA;NA
1646641473117;417920,2247;1646641473172;"True";TRUE;5,8177;1,56077;1,21948;5,8239;1,56639;1,20499;0,94621;-0,32272;-0,02318;-0,12909;-0,70975;0,12449;"True";6,52353;1,32777;1,18785;"SpatialMesh - 1052";-0,69353;0,95165;0,20617;6,45443;1,53522;0,01255;89,82983;115,096;75,67508;1;1;1;767,2328;545,659;0,74328;678,8389;539,5007;0,74359;723,1216;544,6868;0,74332;1127,517;647,9067;0,69324;"False";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,595;1,699;2,003;0;0;0;1;1;1;NA;NA;FALSE;"gap";279;"gap";566,675600000017;NA;NA;NA
